,CPU time,Time,Sum,CPU unit,Time unit,Job_nr,Cost
Job236v1_6,6446.0,6984.0,13430.0, ms,ms.,Job236v1,45635600.0
Job236v1_7,15033.0,15595.0,30628.0, ms,ms.,Job236v1,45635600.0
Job236v1_8,4750.0,5213.0,9963.0, ms,ms.,Job236v1,456.892
Job236v1_9,14834.0,15432.0,30266.0, ms,ms.,Job236v1,435.189
Job236v1_10,3948.0,4495.0,8443.0, ms,ms.,Job236v1,465.569
Job236v1_11,11850.0,12386.0,24236.0, ms,ms.,Job236v1,443.867
Job236v2_0,12.0,11.0,23.0, ms,ms.,Job236v2,2.73859
Job236v2_1,21.0,20.0,41.0, ms,ms.,Job236v2,2.80194
Job236v2_2,21.0,20.0,41.0, ms,ms.,Job236v2,3.94197
Job236v2_3,19.0,18.0,37.0, ms,ms.,Job236v2,4.00532
Job236v3_0,607.0,653.0,1260.0, ms,ms.,Job236v3,431654.0
Job236v3_1,911.0,928.0,1839.0, ms,ms.,Job236v3,431657.0
Job236v3_2,297.0,337.0,634.0, ms,ms.,Job236v3,22.2252
Job236v3_3,587.0,620.0,1207.0, ms,ms.,Job236v3,25.2117
Job236v3_4,315.0,363.0,678.0, ms,ms.,Job236v3,24.1814
Job236v3_5,636.0,667.0,1303.0, ms,ms.,Job236v3,27.1679
Job236v3_6,510.0,542.0,1052.0, ms,ms.,Job236v3,222761.0
Job236v3_7,832.0,886.0,1718.0, ms,ms.,Job236v3,222764.0
Job236v3_8,409.0,430.0,839.0, ms,ms.,Job236v3,30.3525
Job236v3_9,578.0,612.0,1190.0, ms,ms.,Job236v3,33.3389
Job236v3_10,332.0,363.0,695.0, ms,ms.,Job236v3,22.8429
Job236v3_11,624.0,664.0,1288.0, ms,ms.,Job236v3,25.8294
Job236v4_0,963.0,965.0,1928.0, ms,ms.,Job236v4,267444.0
Job236v4_1,946.0,946.0,1892.0, ms,ms.,Job236v4,267447.0
Job236v4_2,113.0,119.0,232.0, ms,ms.,Job236v4,21.4863
Job236v4_3,118.0,119.0,237.0, ms,ms.,Job236v4,24.7923
Job236v4_4,167.0,174.0,341.0, ms,ms.,Job236v4,24.3053
Job236v4_5,161.0,164.0,325.0, ms,ms.,Job236v4,27.6113
Job236v4_6,50.0,53.0,103.0, ms,ms.,Job236v4,18156.2
Job236v4_7,51.0,55.0,106.0, ms,ms.,Job236v4,18159.6
Job236v4_8,128.0,129.0,257.0, ms,ms.,Job236v4,19.8876
Job236v4_9,133.0,133.0,266.0, ms,ms.,Job236v4,23.1936
Job236v4_10,80.0,84.0,164.0, ms,ms.,Job236v4,18.3545
Job236v4_11,95.0,98.0,193.0, ms,ms.,Job236v4,21.6605
Job237v0_0,30541.0,31714.0,62255.0, ms,ms.,Job237v0,1276.61
Job237v0_1,58777.0,59577.0,118354.0, ms,ms.,Job237v0,2513.46
Job237v0_8,23140.0,24035.0,47175.0, ms,ms.,Job237v0,1324.11
Job237v0_9,51384.0,51952.0,103336.0, ms,ms.,Job237v0,2560.96
Job237v0_10,75499.0,76376.0,151875.0, ms,ms.,Job237v0,50241700.0
Job237v0_11,103164.0,105014.0,208178.0, ms,ms.,Job237v0,50243000.0
Job237v1_2,55717.0,60766.0,116483.0, ms,ms.,Job237v1,6970.41
Job237v1_3,64816.0,67276.0,132092.0, ms,ms.,Job237v1,5761.74
Job237v1_8,21993.0,25544.0,47537.0, ms,ms.,Job237v1,17362.4
Job237v1_9,32565.0,35081.0,67646.0, ms,ms.,Job237v1,16052.0
Job237v1_12,51034.0,55096.0,106130.0, ms,ms.,Job237v1,7018.05
Job237v1_13,67668.0,70139.0,137807.0, ms,ms.,Job237v1,5995.12
Job238v0_0,13.0,12.0,25.0, ms,ms.,Job238v0,2.71592
Job238v0_2,17.0,17.0,34.0, ms,ms.,Job238v0,3.9193
Job238v1_0,358.0,357.0,715.0, ms,ms.,Job238v1,431649.0
Job238v1_1,553.0,553.0,1106.0, ms,ms.,Job238v1,431657.0
Job238v1_2,152.0,152.0,304.0, ms,ms.,Job238v1,17.4811
Job238v1_3,313.0,313.0,626.0, ms,ms.,Job238v1,24.9438
Job238v1_4,118.0,118.0,236.0, ms,ms.,Job238v1,19.181
Job238v1_5,299.0,298.0,597.0, ms,ms.,Job238v1,26.6437
Job238v1_6,295.0,295.0,590.0, ms,ms.,Job238v1,222757.0
Job238v1_7,474.0,475.0,949.0, ms,ms.,Job238v1,222764.0
Job238v1_8,192.0,192.0,384.0, ms,ms.,Job238v1,25.6083
Job238v1_9,370.0,371.0,741.0, ms,ms.,Job238v1,33.0711
Job238v1_10,127.0,129.0,256.0, ms,ms.,Job238v1,17.6557
Job238v1_11,320.0,321.0,641.0, ms,ms.,Job238v1,25.1184
Job238v2_0,788.0,849.0,1637.0, ms,ms.,Job238v2,267441.0
Job238v2_1,726.0,726.0,1452.0, ms,ms.,Job238v2,267447.0
Job238v2_2,92.0,93.0,185.0, ms,ms.,Job238v2,19.2839
Job238v2_3,81.0,81.0,162.0, ms,ms.,Job238v2,18.9644
Job238v2_4,144.0,146.0,290.0, ms,ms.,Job238v2,21.4084
Job238v2_5,118.0,118.0,236.0, ms,ms.,Job238v2,26.8039
Job238v2_6,24.0,23.0,47.0, ms,ms.,Job238v2,18154.0
Job238v2_7,26.0,25.0,51.0, ms,ms.,Job238v2,18159.5
Job238v2_8,131.0,131.0,262.0, ms,ms.,Job238v2,17.6852
Job238v2_9,143.0,145.0,288.0, ms,ms.,Job238v2,17.3657
Job238v2_10,62.0,64.0,126.0, ms,ms.,Job238v2,16.1904
Job238v2_11,65.0,65.0,130.0, ms,ms.,Job238v2,21.586
Job238v3_0,5845.0,5858.0,11703.0, ms,ms.,Job238v3,162595.0
Job238v3_1,5903.0,5913.0,11816.0, ms,ms.,Job238v3,162658.0
Job238v3_2,8014.0,8018.0,16032.0, ms,ms.,Job238v3,751.825
Job238v3_3,8433.0,8434.0,16867.0, ms,ms.,Job238v3,815.446
Job238v3_4,1011.0,1025.0,2036.0, ms,ms.,Job238v3,137.977
Job238v3_5,984.0,985.0,1969.0, ms,ms.,Job238v3,201.599
Job238v3_8,6125.0,6125.0,12250.0, ms,ms.,Job238v3,749.85
Job238v3_9,6319.0,6319.0,12638.0, ms,ms.,Job238v3,813.471
Job238v3_10,509.0,511.0,1020.0, ms,ms.,Job238v3,93.1189
Job238v3_11,563.0,563.0,1126.0, ms,ms.,Job238v3,156.74
Job238v4_0,1.0,0.0,1.0, ms,ms.,Job238v4,0.0155089
Job238v4_2,1.0,0.0,1.0, ms,ms.,Job238v4,0.0161685
Job239v0_0,944.0,944.0,1888.0, ms,ms.,Job239v0,481873.0
Job239v0_1,1072.0,1073.0,2145.0, ms,ms.,Job239v0,481877.0
Job239v0_6,139.0,139.0,278.0, ms,ms.,Job239v0,19.8457
Job239v0_7,239.0,238.0,477.0, ms,ms.,Job239v0,23.8027
Job239v0_8,171.0,171.0,342.0, ms,ms.,Job239v0,33.3613
Job239v0_9,287.0,286.0,573.0, ms,ms.,Job239v0,37.3183
Job239v0_18,1190.0,1190.0,2380.0, ms,ms.,Job239v0,481942.0
Job239v0_19,1256.0,1257.0,2513.0, ms,ms.,Job239v0,481946.0
Job239v1_0,280.0,280.0,560.0, ms,ms.,Job239v1,69.2686
Job239v1_1,316.0,317.0,633.0, ms,ms.,Job239v1,80.333
Job239v1_2,268.0,269.0,537.0, ms,ms.,Job239v1,65.6393
Job239v1_3,317.0,318.0,635.0, ms,ms.,Job239v1,76.7037
Job239v1_4,156.0,156.0,312.0, ms,ms.,Job239v1,20.3176
Job239v1_5,188.0,188.0,376.0, ms,ms.,Job239v1,31.3819
Job239v1_6,259.0,260.0,519.0, ms,ms.,Job239v1,44.7508
Job239v1_7,288.0,290.0,578.0, ms,ms.,Job239v1,55.8152
Job239v1_8,264.0,265.0,529.0, ms,ms.,Job239v1,46.7634
Job239v1_9,302.0,304.0,606.0, ms,ms.,Job239v1,57.8278
Job239v1_10,218.0,220.0,438.0, ms,ms.,Job239v1,44.4751
Job239v1_11,260.0,260.0,520.0, ms,ms.,Job239v1,55.5394
Job239v1_12,348.0,348.0,696.0, ms,ms.,Job239v1,15715.4
Job239v1_13,392.0,394.0,786.0, ms,ms.,Job239v1,15726.5
Job239v1_14,147.0,148.0,295.0, ms,ms.,Job239v1,21.5052
Job239v1_15,182.0,185.0,367.0, ms,ms.,Job239v1,32.5696
Job239v1_16,327.0,329.0,656.0, ms,ms.,Job239v1,15692.9
Job239v1_17,375.0,380.0,755.0, ms,ms.,Job239v1,15703.9
Job239v1_18,364.0,364.0,728.0, ms,ms.,Job239v1,15696.6
Job239v1_19,401.0,403.0,804.0, ms,ms.,Job239v1,15707.6
Job239v2_0,2449.0,2450.0,4899.0, ms,ms.,Job239v2,21897900.0
Job239v2_1,2608.0,2610.0,5218.0, ms,ms.,Job239v2,21897900.0
Job239v2_2,1222.0,1225.0,2447.0, ms,ms.,Job239v2,5108430.0
Job239v2_3,1469.0,1489.0,2958.0, ms,ms.,Job239v2,5108450.0
Job239v2_4,2647.0,2649.0,5296.0, ms,ms.,Job239v2,21897900.0
Job239v2_5,2781.0,2782.0,5563.0, ms,ms.,Job239v2,21898000.0
Job239v2_6,1011.0,1014.0,2025.0, ms,ms.,Job239v2,5074550.0
Job239v2_7,1178.0,1180.0,2358.0, ms,ms.,Job239v2,5074580.0
Job239v2_10,1105.0,1106.0,2211.0, ms,ms.,Job239v2,33993.1
Job239v2_11,1288.0,1290.0,2578.0, ms,ms.,Job239v2,34017.8
Job239v2_14,1407.0,1414.0,2821.0, ms,ms.,Job239v2,5074610.0
Job239v2_15,1558.0,1560.0,3118.0, ms,ms.,Job239v2,5074630.0
Job239v2_16,756.0,767.0,1523.0, ms,ms.,Job239v2,123.136
Job239v2_17,930.0,935.0,1865.0, ms,ms.,Job239v2,147.745
Job239v2_18,1452.0,1454.0,2906.0, ms,ms.,Job239v2,240.396
Job239v2_19,1543.0,1544.0,3087.0, ms,ms.,Job239v2,265.126
Job239v3_0,204.0,203.0,407.0, ms,ms.,Job239v3,47.3355
Job239v3_1,227.0,227.0,454.0, ms,ms.,Job239v3,48.2722
Job239v3_2,70.0,70.0,140.0, ms,ms.,Job239v3,14.9517
Job239v3_3,114.0,114.0,228.0, ms,ms.,Job239v3,15.8885
Job239v3_4,73.0,73.0,146.0, ms,ms.,Job239v3,6.77698
Job239v3_5,100.0,99.0,199.0, ms,ms.,Job239v3,7.71375
Job239v3_6,127.0,127.0,254.0, ms,ms.,Job239v3,15.7982
Job239v3_7,135.0,134.0,269.0, ms,ms.,Job239v3,16.735
Job239v3_8,108.0,107.0,215.0, ms,ms.,Job239v3,26.7937
Job239v3_9,161.0,160.0,321.0, ms,ms.,Job239v3,27.7305
Job239v3_10,26.0,27.0,53.0, ms,ms.,Job239v3,4.18849
Job239v3_11,48.0,48.0,96.0, ms,ms.,Job239v3,5.12526
Job239v3_12,34.0,34.0,68.0, ms,ms.,Job239v3,4.18178
Job239v3_13,46.0,46.0,92.0, ms,ms.,Job239v3,5.11855
Job239v3_14,437.0,437.0,874.0, ms,ms.,Job239v3,35.3993
Job239v3_15,565.0,564.0,1129.0, ms,ms.,Job239v3,36.3361
Job239v3_16,65.0,65.0,130.0, ms,ms.,Job239v3,14.9521
Job239v3_17,103.0,103.0,206.0, ms,ms.,Job239v3,15.8889
Job239v3_18,398.0,398.0,796.0, ms,ms.,Job239v3,28.5558
Job239v3_19,457.0,456.0,913.0, ms,ms.,Job239v3,29.4926
Job239v4_0,93.0,92.0,185.0, ms,ms.,Job239v4,14.9527
Job239v4_1,113.0,112.0,225.0, ms,ms.,Job239v4,15.8895
Job239v4_2,26.0,25.0,51.0, ms,ms.,Job239v4,3.8948
Job239v4_3,57.0,56.0,113.0, ms,ms.,Job239v4,4.8316
Job239v4_4,24.0,24.0,48.0, ms,ms.,Job239v4,4.17959
Job239v4_5,83.0,82.0,165.0, ms,ms.,Job239v4,5.1164
Job239v4_6,109.0,109.0,218.0, ms,ms.,Job239v4,6.75968
Job239v4_7,104.0,104.0,208.0, ms,ms.,Job239v4,7.69649
Job239v4_8,17.0,17.0,34.0, ms,ms.,Job239v4,2.77621
Job239v4_9,39.0,39.0,78.0, ms,ms.,Job239v4,3.71301
Job239v4_10,64.0,64.0,128.0, ms,ms.,Job239v4,14.9239
Job239v4_11,105.0,105.0,210.0, ms,ms.,Job239v4,15.8607
Job239v4_12,77.0,77.0,154.0, ms,ms.,Job239v4,6.75902
Job239v4_13,92.0,91.0,183.0, ms,ms.,Job239v4,7.69583
Job239v4_14,28.0,28.0,56.0, ms,ms.,Job239v4,4.18025
Job239v4_15,42.0,41.0,83.0, ms,ms.,Job239v4,5.11706
Job239v4_16,140.0,139.0,279.0, ms,ms.,Job239v4,14.9232
Job239v4_17,143.0,143.0,286.0, ms,ms.,Job239v4,15.86
Job239v4_18,118.0,117.0,235.0, ms,ms.,Job239v4,15.066
Job239v4_19,94.0,93.0,187.0, ms,ms.,Job239v4,16.0028
Job240v0_0,554.0,585.0,1139.0, ms,ms.,Job240v0,56.7345
Job240v0_1,621.0,643.0,1264.0, ms,ms.,Job240v0,66.5787
Job240v0_2,754.0,780.0,1534.0, ms,ms.,Job240v0,19398.8
Job240v0_3,746.0,774.0,1520.0, ms,ms.,Job240v0,19408.6
Job240v0_4,432.0,465.0,897.0, ms,ms.,Job240v0,54.3269
Job240v0_5,507.0,537.0,1044.0, ms,ms.,Job240v0,64.171
Job240v0_6,552.0,581.0,1133.0, ms,ms.,Job240v0,59.0809
Job240v0_7,594.0,616.0,1210.0, ms,ms.,Job240v0,68.8557
Job240v0_8,771.0,791.0,1562.0, ms,ms.,Job240v0,386891.0
Job240v0_9,859.0,887.0,1746.0, ms,ms.,Job240v0,386901.0
Job240v0_12,597.0,654.0,1251.0, ms,ms.,Job240v0,53.0932
Job240v0_13,658.0,685.0,1343.0, ms,ms.,Job240v0,62.9373
Job240v0_14,775.0,805.0,1580.0, ms,ms.,Job240v0,66.181
Job240v0_15,702.0,727.0,1429.0, ms,ms.,Job240v0,76.0252
Job240v0_16,740.0,797.0,1537.0, ms,ms.,Job240v0,82.3818
Job240v0_17,899.0,931.0,1830.0, ms,ms.,Job240v0,92.226
Job240v0_18,412.0,455.0,867.0, ms,ms.,Job240v0,24.4701
Job240v0_19,495.0,523.0,1018.0, ms,ms.,Job240v0,34.245
Job240v1_0,1314.0,1354.0,2668.0, ms,ms.,Job240v1,159.092
Job240v1_1,2161.0,2209.0,4370.0, ms,ms.,Job240v1,277.144
Job240v1_2,4067.0,4071.0,8138.0, ms,ms.,Job240v1,387.905
Job240v1_3,5465.0,5474.0,10939.0, ms,ms.,Job240v1,506.47
Job240v1_6,4051.0,4055.0,8106.0, ms,ms.,Job240v1,143982.0
Job240v1_7,5223.0,5226.0,10449.0, ms,ms.,Job240v1,144101.0
Job240v1_8,3220.0,3229.0,6449.0, ms,ms.,Job240v1,143729.0
Job240v1_9,4459.0,4464.0,8923.0, ms,ms.,Job240v1,143850.0
Job240v1_10,4922.0,4928.0,9850.0, ms,ms.,Job240v1,635.123
Job240v1_11,5980.0,5986.0,11966.0, ms,ms.,Job240v1,753.688
Job240v1_14,3375.0,3439.0,6814.0, ms,ms.,Job240v1,21508600.0
Job240v1_15,3940.0,3946.0,7886.0, ms,ms.,Job240v1,21508700.0
Job240v1_16,3055.0,3059.0,6114.0, ms,ms.,Job240v1,397.96
Job240v1_17,3948.0,3948.0,7896.0, ms,ms.,Job240v1,516.525
Job240v1_18,3903.0,3904.0,7807.0, ms,ms.,Job240v1,653.26
Job240v1_19,4962.0,4965.0,9927.0, ms,ms.,Job240v1,771.825
Job240v2_0,4542.0,4542.0,9084.0, ms,ms.,Job240v2,2762.16
Job240v2_1,4531.0,4532.0,9063.0, ms,ms.,Job240v2,2763.1
Job240v2_2,23.0,24.0,47.0, ms,ms.,Job240v2,4.1797
Job240v2_3,52.0,52.0,104.0, ms,ms.,Job240v2,5.11648
Job240v2_4,2982.0,2982.0,5964.0, ms,ms.,Job240v2,2727.74
Job240v2_5,2951.0,2950.0,5901.0, ms,ms.,Job240v2,2728.68
Job240v2_6,63.0,62.0,125.0, ms,ms.,Job240v2,14.9517
Job240v2_7,78.0,78.0,156.0, ms,ms.,Job240v2,15.8885
Job240v2_8,13.0,13.0,26.0, ms,ms.,Job240v2,2.80474
Job240v2_9,42.0,42.0,84.0, ms,ms.,Job240v2,3.74152
Job240v2_10,118.0,118.0,236.0, ms,ms.,Job240v2,36.1103
Job240v2_11,125.0,124.0,249.0, ms,ms.,Job240v2,37.0471
Job240v2_12,24.0,23.0,47.0, ms,ms.,Job240v2,4.22853
Job240v2_13,50.0,49.0,99.0, ms,ms.,Job240v2,5.1653
Job240v2_14,92.0,92.0,184.0, ms,ms.,Job240v2,26.7937
Job240v2_15,109.0,108.0,217.0, ms,ms.,Job240v2,27.7305
Job240v2_16,81.0,80.0,161.0, ms,ms.,Job240v2,18.9587
Job240v2_17,98.0,97.0,195.0, ms,ms.,Job240v2,19.8955
Job240v2_18,30.0,29.0,59.0, ms,ms.,Job240v2,5.69534
Job240v2_19,56.0,55.0,111.0, ms,ms.,Job240v2,6.63211
Job240v3_0,13.0,13.0,26.0, ms,ms.,Job240v3,2.77687
Job240v3_1,47.0,47.0,94.0, ms,ms.,Job240v3,3.71367
Job240v3_2,464.0,463.0,927.0, ms,ms.,Job240v3,23.9237
Job240v3_3,461.0,461.0,922.0, ms,ms.,Job240v3,24.8605
Job240v3_4,101.0,101.0,202.0, ms,ms.,Job240v3,11.8312
Job240v3_5,117.0,117.0,234.0, ms,ms.,Job240v3,12.768
Job240v3_6,61.0,60.0,121.0, ms,ms.,Job240v3,15.0372
Job240v3_7,77.0,77.0,154.0, ms,ms.,Job240v3,15.974
Job240v3_8,54.0,53.0,107.0, ms,ms.,Job240v3,8.84163
Job240v3_9,71.0,70.0,141.0, ms,ms.,Job240v3,9.77844
Job240v3_10,14.0,13.0,27.0, ms,ms.,Job240v3,2.77621
Job240v3_11,40.0,40.0,80.0, ms,ms.,Job240v3,3.71301
Job240v3_12,71.0,71.0,142.0, ms,ms.,Job240v3,14.9239
Job240v3_13,78.0,77.0,155.0, ms,ms.,Job240v3,15.8607
Job240v3_14,23.0,23.0,46.0, ms,ms.,Job240v3,4.17959
Job240v3_15,50.0,50.0,100.0, ms,ms.,Job240v3,5.1164
Job240v3_16,83.0,83.0,166.0, ms,ms.,Job240v3,6.75968
Job240v3_17,88.0,87.0,175.0, ms,ms.,Job240v3,7.69649
Job240v3_18,1079.0,1079.0,2158.0, ms,ms.,Job240v3,150.608
Job240v3_19,1091.0,1091.0,2182.0, ms,ms.,Job240v3,151.545
Job240v4_0,1445.0,1445.0,2890.0, ms,ms.,Job240v4,266.126
Job240v4_1,2332.0,2336.0,4668.0, ms,ms.,Job240v4,315.799
Job240v4_4,942.0,942.0,1884.0, ms,ms.,Job240v4,9573050.0
Job240v4_5,1829.0,1828.0,3657.0, ms,ms.,Job240v4,9573100.0
Job240v4_6,760.0,764.0,1524.0, ms,ms.,Job240v4,141.225
Job240v4_7,1656.0,1658.0,3314.0, ms,ms.,Job240v4,190.897
Job240v4_12,963.0,968.0,1931.0, ms,ms.,Job240v4,140.261
Job240v4_13,1864.0,1872.0,3736.0, ms,ms.,Job240v4,189.934
Job240v4_14,1394.0,1394.0,2788.0, ms,ms.,Job240v4,250.94
Job240v4_15,2277.0,2278.0,4555.0, ms,ms.,Job240v4,300.613
Job240v4_16,1008.0,1008.0,2016.0, ms,ms.,Job240v4,216.782
Job240v4_17,1955.0,1955.0,3910.0, ms,ms.,Job240v4,266.454
Job241v0_0,2.0,2.0,4.0, ms,ms.,Job241v0,0.204212
Job241v0_1,5.0,6.0,11.0, ms,ms.,Job241v0,0.473236
Job241v1_0,1.0,0.0,1.0, ms,ms.,Job241v1,0.0123055
Job241v1_1,1.0,0.0,1.0, ms,ms.,Job241v1,0.00727134
Job241v2_0,1.0,0.0,1.0, ms,ms.,Job241v2,0.0122503
Job241v2_1,1.0,0.0,1.0, ms,ms.,Job241v2,0.00715585
Job241v3_0,654.0,653.0,1307.0, ms,ms.,Job241v3,97.8999
Job241v3_1,3991.0,3995.0,7986.0, ms,ms.,Job241v3,320.766
Job241v4_0,147.0,147.0,294.0, ms,ms.,Job241v4,21.4151
Job241v4_1,918.0,919.0,1837.0, ms,ms.,Job241v4,89.435
Job242v0_0,47.0,47.0,94.0, ms,ms.,Job242v0,7.68868
Job242v0_2,25.0,24.0,49.0, ms,ms.,Job242v0,2.88669
Job242v0_4,90.0,89.0,179.0, ms,ms.,Job242v0,17.6675
Job242v0_6,26.0,26.0,52.0, ms,ms.,Job242v0,3.78383
Job242v0_8,87.0,87.0,174.0, ms,ms.,Job242v0,4.28157
Job242v0_10,25.0,25.0,50.0, ms,ms.,Job242v0,3.77866
Job242v0_12,33.0,32.0,65.0, ms,ms.,Job242v0,3.38547
Job242v0_14,35.0,34.0,69.0, ms,ms.,Job242v0,3.70118
Job242v0_16,34.0,33.0,67.0, ms,ms.,Job242v0,3.20241
Job242v0_18,89.0,89.0,178.0, ms,ms.,Job242v0,4.28223
Job242v2_0,1423.0,1425.0,2848.0, ms,ms.,Job242v2,7188760.0
Job242v2_1,1378.0,1377.0,2755.0, ms,ms.,Job242v2,7188760.0
Job242v2_2,966.0,966.0,1932.0, ms,ms.,Job242v2,114.567
Job242v2_3,980.0,980.0,1960.0, ms,ms.,Job242v2,115.446
Job242v2_6,1008.0,1008.0,2016.0, ms,ms.,Job242v2,162.788
Job242v2_7,1015.0,1014.0,2029.0, ms,ms.,Job242v2,163.667
Job242v2_8,242.0,241.0,483.0, ms,ms.,Job242v2,1999550.0
Job242v2_9,242.0,243.0,485.0, ms,ms.,Job242v2,1999550.0
Job242v2_10,1283.0,1283.0,2566.0, ms,ms.,Job242v2,205.918
Job242v2_11,1289.0,1289.0,2578.0, ms,ms.,Job242v2,206.797
Job242v2_18,2127.0,2127.0,4254.0, ms,ms.,Job242v2,226.583
Job242v2_19,2150.0,2150.0,4300.0, ms,ms.,Job242v2,227.463
Job242v4_0,44.0,44.0,88.0, ms,ms.,Job242v4,5.67093
Job242v4_1,32.0,31.0,63.0, ms,ms.,Job242v4,5.64595
Job242v4_2,479.0,479.0,958.0, ms,ms.,Job242v4,12.8957
Job242v4_3,466.0,465.0,931.0, ms,ms.,Job242v4,13.0254
Job242v4_4,15.0,15.0,30.0, ms,ms.,Job242v4,2.7324
Job242v4_5,15.0,14.0,29.0, ms,ms.,Job242v4,2.86212
Job242v4_6,91.0,91.0,182.0, ms,ms.,Job242v4,4.52201
Job242v4_7,88.0,89.0,177.0, ms,ms.,Job242v4,4.65173
Job242v4_8,27.0,26.0,53.0, ms,ms.,Job242v4,2.98518
Job242v4_9,34.0,33.0,67.0, ms,ms.,Job242v4,3.11489
Job242v4_10,27.0,26.0,53.0, ms,ms.,Job242v4,5.47128
Job242v4_11,78.0,77.0,155.0, ms,ms.,Job242v4,5.60099
Job242v4_12,978.0,978.0,1956.0, ms,ms.,Job242v4,685.415
Job242v4_13,1134.0,1133.0,2267.0, ms,ms.,Job242v4,685.545
Job242v4_14,31.0,30.0,61.0, ms,ms.,Job242v4,5.62068
Job242v4_15,31.0,31.0,62.0, ms,ms.,Job242v4,5.75039
Job242v4_16,123.0,123.0,246.0, ms,ms.,Job242v4,4.50394
Job242v4_17,83.0,82.0,165.0, ms,ms.,Job242v4,4.63366
Job242v4_18,32.0,31.0,63.0, ms,ms.,Job242v4,5.47152
Job242v4_19,30.0,30.0,60.0, ms,ms.,Job242v4,5.60124
Job243v0_0,689.0,740.0,1429.0, ms,ms.,Job243v0,59.0959
Job243v0_1,1071.0,1093.0,2164.0, ms,ms.,Job243v0,124.022
Job243v0_10,1798.0,1812.0,3610.0, ms,ms.,Job243v0,209.093
Job243v0_11,2268.0,2282.0,4550.0, ms,ms.,Job243v0,274.59
Job243v0_14,26744.0,26763.0,53507.0, ms,ms.,Job243v0,4162.34
Job243v0_15,27624.0,27643.0,55267.0, ms,ms.,Job243v0,4227.84
Job243v0_18,585.0,666.0,1251.0, ms,ms.,Job243v0,61.3553
Job243v0_19,986.0,1003.0,1989.0, ms,ms.,Job243v0,127.661
Job243v1_0,53168.0,55535.0,108703.0, ms,ms.,Job243v1,7470.74
Job243v1_1,77334.0,79363.0,156697.0, ms,ms.,Job243v1,3776.44
Job243v1_8,36683.0,40221.0,76904.0, ms,ms.,Job243v1,5750.34
Job243v1_9,59043.0,61422.0,120465.0, ms,ms.,Job243v1,2073.9
Job243v1_10,89914.0,92528.0,182442.0, ms,ms.,Job243v1,202071000.0
Job243v1_11,113313.0,115468.0,228781.0, ms,ms.,Job243v1,202067000.0
Job243v1_14,36433.0,39545.0,75978.0, ms,ms.,Job243v1,5853.83
Job243v1_15,58382.0,60408.0,118790.0, ms,ms.,Job243v1,2154.71
Job243v2_0,1539.0,1545.0,3084.0, ms,ms.,Job243v2,327.737
Job243v2_1,2673.0,2688.0,5361.0, ms,ms.,Job243v2,394.233
Job243v2_2,1160.0,1160.0,2320.0, ms,ms.,Job243v2,207.297
Job243v2_3,2321.0,2321.0,4642.0, ms,ms.,Job243v2,273.792
Job243v2_4,145.0,145.0,290.0, ms,ms.,Job243v2,35.1395
Job243v2_5,1317.0,1317.0,2634.0, ms,ms.,Job243v2,101.635
Job243v2_6,1579.0,1578.0,3157.0, ms,ms.,Job243v2,187.248
Job243v2_7,2767.0,2772.0,5539.0, ms,ms.,Job243v2,253.744
Job243v2_12,1527.0,1526.0,3053.0, ms,ms.,Job243v2,327.739
Job243v2_13,2643.0,2644.0,5287.0, ms,ms.,Job243v2,394.235
Job243v2_14,270.0,275.0,545.0, ms,ms.,Job243v2,48.9912
Job243v2_15,1410.0,1425.0,2835.0, ms,ms.,Job243v2,115.487
Job243v2_18,157.0,156.0,313.0, ms,ms.,Job243v2,35.1458
Job243v2_19,1315.0,1314.0,2629.0, ms,ms.,Job243v2,101.642
Job243v3_0,20855.0,20892.0,41747.0, ms,ms.,Job243v3,7488.63
Job243v3_1,23212.0,23214.0,46426.0, ms,ms.,Job243v3,7360.25
Job243v3_2,41127.0,41131.0,82258.0, ms,ms.,Job243v3,2291.58
Job243v3_3,48564.0,48568.0,97132.0, ms,ms.,Job243v3,5059.74
Job243v3_4,80857.0,80866.0,161723.0, ms,ms.,Job243v3,6714.17
Job243v3_5,87223.0,87234.0,174457.0, ms,ms.,Job243v3,9482.33
Job243v3_6,145372.0,145388.0,290760.0, ms,ms.,Job243v3,15724.7
Job243v3_7,148054.0,148069.0,296123.0, ms,ms.,Job243v3,15596.3
Job243v3_8,23094.0,23096.0,46190.0, ms,ms.,Job243v3,7497.47
Job243v3_9,25484.0,25488.0,50972.0, ms,ms.,Job243v3,7369.1
Job243v3_10,1040.0,1040.0,2080.0, ms,ms.,Job243v3,171.789
Job243v3_11,8599.0,8602.0,17201.0, ms,ms.,Job243v3,2939.94
Job243v3_16,128577.0,128591.0,257168.0, ms,ms.,Job243v3,8539.3
Job243v3_17,136586.0,136599.0,273185.0, ms,ms.,Job243v3,11307.5
Job243v3_18,10474.0,10474.0,20948.0, ms,ms.,Job243v3,322.921
Job243v3_19,17926.0,17930.0,35856.0, ms,ms.,Job243v3,3091.08
Job243v4_0,353.0,359.0,712.0, ms,ms.,Job243v4,94.5889
Job243v4_1,455.0,456.0,911.0, ms,ms.,Job243v4,129.195
Job243v4_4,14880.0,14882.0,29762.0, ms,ms.,Job243v4,24572.9
Job243v4_5,15422.0,15423.0,30845.0, ms,ms.,Job243v4,24607.5
Job243v4_6,383.0,384.0,767.0, ms,ms.,Job243v4,98.2344
